time,pm10,pm2_5,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,us_aqi,temperature_2m,relative_humidity_2m,wind_speed_10m,surface_pressure,precipitation
2026-07-14 18:00:00,33.4,24.0,901.0,31.8,11.2,148.0,200.0,33.0,48.0,10.9,945.2,0.0
2026-07-14 19:00:00,41.1,34.6,1297.0,64.4,11.6,90.0,196.0,30.3,61.0,14.2,945.4,0.0
2026-07-14 20:00:00,48.2,41.0,1583.0,89.2,11.6,45.0,178.0,29.1,65.0,6.0,945.7,0.0
2026-07-14 21:00:00,57.2,48.8,1678.0,99.9,11.3,22.0,151.0,28.4,71.0,4.9,946.4,0.0
2026-07-14 22:00:00,65.4,57.0,1663.0,102.7,10.7,11.0,109.0,28.0,74.0,6.0,946.6,0.0
2026-07-14 23:00:00,61.9,56.7,1583.0,99.4,9.8,7.0,90.0,28.1,72.0,8.8,946.7,0.0
2026-07-15 00:00:00,54.2,50.8,1424.0,87.7,8.2,11.0,92.0,27.2,75.0,4.3,946.4,0.0
2026-07-15 01:00:00,47.8,45.3,1199.0,69.8,6.3,21.0,93.0,26.7,78.0,3.1,946.7,0.0
2026-07-15 02:00:00,43.5,41.2,995.0,54.0,4.7,30.0,94.0,26.4,79.0,2.2,946.5,0.0
2026-07-15 03:00:00,39.7,37.5,821.0,42.8,3.6,33.0,95.0,25.9,81.0,3.1,946.0,0.0
2026-07-15 04:00:00,36.0,34.0,669.0,33.7,2.9,34.0,96.0,25.5,83.0,3.5,946.0,0.0
2026-07-15 05:00:00,41.2,38.4,596.0,34.1,3.5,37.0,97.0,26.1,81.0,3.9,946.3,0.0
2026-07-15 06:00:00,38.5,36.0,679.0,32.1,4.6,63.0,98.0,26.2,79.0,3.8,946.5,0.0
2026-07-15 07:00:00,36.4,33.6,842.0,29.1,6.3,99.0,99.0,27.6,74.0,2.4,946.8,0.0
2026-07-15 08:00:00,36.2,27.8,918.0,25.0,8.8,134.0,99.0,29.7,64.0,1.5,947.6,0.0
2026-07-15 09:00:00,42.0,29.4,804.0,18.9,13.0,165.0,99.0,31.7,54.0,4.1,947.8,0.0
2026-07-15 10:00:00,46.3,32.2,604.0,11.8,17.9,193.0,99.0,33.2,48.0,6.7,948.1,0.0
2026-07-15 11:00:00,50.8,34.9,455.0,6.5,20.8,213.0,100.0,33.9,46.0,4.0,948.6,0.0
2026-07-15 12:00:00,53.0,36.2,421.0,4.4,19.8,220.0,100.0,34.1,47.0,6.2,948.1,0.0
2026-07-15 13:00:00,53.0,36.1,439.0,4.2,16.7,219.0,106.0,34.7,45.0,6.2,947.7,0.0
2026-07-15 14:00:00,54.2,36.4,463.0,4.9,14.2,215.0,144.0,35.2,45.0,6.4,947.5,0.0
2026-07-15 15:00:00,53.4,35.3,457.0,4.7,13.4,212.0,170.0,35.2,45.0,7.3,947.0,0.0
2026-07-15 16:00:00,55.1,35.6,456.0,5.3,13.3,206.0,188.0,34.1,47.0,8.7,946.9,0.0
2026-07-15 17:00:00,47.7,34.5,524.0,11.8,10.7,182.0,199.0,34.8,43.0,8.9,947.0,0.3
2026-07-15 18:00:00,46.0,38.6,714.0,29.4,10.5,148.0,201.0,31.0,56.0,6.3,947.1,0.0
2026-07-15 19:00:00,46.8,41.4,971.0,53.7,10.2,101.0,195.0,29.3,67.0,7.2,947.4,0.1
2026-07-15 20:00:00,50.1,45.3,1196.0,71.9,9.7,63.0,177.0,28.7,71.0,3.0,947.4,0.0
2026-07-15 21:00:00,51.0,47.0,1369.0,79.1,8.9,42.0,152.0,28.4,75.0,4.8,947.8,0.0
2026-07-15 22:00:00,52.4,49.6,1510.0,80.2,8.0,30.0,115.0,28.1,77.0,4.8,948.1,0.0
2026-07-15 23:00:00,54.0,51.9,1575.0,77.5,7.0,24.0,109.0,28.1,78.0,6.3,947.9,0.0
2026-07-16 00:00:00,53.0,51.5,1530.0,70.3,5.8,23.0,108.0,27.5,81.0,4.3,948.0,0.0
2026-07-16 01:00:00,50.9,49.5,1411.0,59.4,4.6,27.0,108.0,27.0,83.0,3.7,947.9,0.0
2026-07-16 02:00:00,48.9,47.0,1276.0,48.9,3.7,33.0,109.0,26.7,84.0,3.4,947.9,0.0
2026-07-16 03:00:00,46.6,44.5,1124.0,39.5,3.3,38.0,109.0,26.3,85.0,3.3,947.7,0.0
2026-07-16 04:00:00,43.9,41.8,957.0,30.6,3.3,43.0,110.0,26.2,85.0,2.8,947.7,0.0
2026-07-16 05:00:00,48.8,46.4,844.0,35.4,3.6,34.0,111.0,27.2,80.0,3.0,948.0,0.0
2026-07-16 06:00:00,48.9,45.9,840.0,33.4,5.3,62.0,112.0,27.2,77.0,4.6,948.2,0.0
2026-07-16 07:00:00,47.8,44.6,889.0,30.5,7.8,102.0,113.0,28.6,71.0,3.8,948.6,0.0
2026-07-16 08:00:00,43.1,35.4,894.0,26.3,10.6,139.0,114.0,30.5,61.0,2.8,948.8,0.0
2026-07-16 09:00:00,51.3,38.2,802.0,19.9,14.4,170.0,114.0,32.2,56.0,1.2,948.6,0.0
2026-07-16 10:00:00,60.5,41.7,666.0,12.3,18.5,199.0,115.0,33.8,50.0,4.0,948.7,0.0
2026-07-16 11:00:00,70.8,44.9,548.0,6.6,20.4,216.0,116.0,34.8,47.0,7.0,949.1,0.0
2026-07-16 12:00:00,74.5,45.4,466.0,4.4,18.4,217.0,117.0,35.6,44.0,8.0,948.6,0.0
2026-07-16 13:00:00,73.8,44.2,403.0,4.1,14.3,206.0,118.0,36.4,42.0,7.1,948.0,0.0
2026-07-16 14:00:00,71.5,42.3,364.0,4.4,11.0,195.0,145.0,36.4,42.0,6.9,947.7,0.0
2026-07-16 15:00:00,69.8,40.9,310.0,1.6,9.6,190.0,168.0,36.4,41.0,5.9,947.1,0.0
2026-07-16 16:00:00,69.2,39.6,282.0,0.0,9.1,184.0,182.0,36.2,42.0,7.0,946.7,0.0
2026-07-16 17:00:00,67.1,36.9,402.0,7.4,9.4,166.0,189.0,36.4,41.0,9.1,946.2,0.0
2026-07-16 18:00:00,66.6,40.4,806.0,37.4,10.3,123.0,188.0,35.1,44.0,9.9,946.0,0.0
2026-07-16 19:00:00,71.9,48.4,1359.0,78.4,11.6,63.0,176.0,33.6,49.0,9.0,945.9,0.0
2026-07-16 20:00:00,83.4,59.4,1784.0,107.2,12.4,19.0,152.0,32.6,51.0,6.5,945.7,0.0
2026-07-16 21:00:00,84.5,61.7,1982.0,113.3,12.4,5.0,123.0,31.7,57.0,4.1,945.8,0.0
2026-07-16 22:00:00,84.5,63.3,2052.0,107.1,12.0,6.0,125.0,30.8,65.0,2.2,946.0,0.0
2026-07-16 23:00:00,80.6,63.3,2006.0,96.4,11.3,13.0,126.0,30.9,66.0,2.2,945.8,0.0
2026-07-17 00:00:00,73.1,59.1,1805.0,81.2,10.3,25.0,128.0,29.8,73.0,1.8,945.5,0.0
2026-07-17 01:00:00,68.2,55.4,1488.0,61.6,9.1,42.0,128.0,28.9,77.0,6.2,945.2,0.0
2026-07-17 02:00:00,64.7,52.5,1193.0,45.3,8.2,57.0,129.0,28.6,80.0,3.1,945.2,0.0
2026-07-17 03:00:00,61.5,49.4,945.0,35.6,7.7,64.0,130.0,28.5,80.0,3.9,945.3,0.0
2026-07-17 04:00:00,58.7,46.6,718.0,29.4,7.5,69.0,130.0,28.3,80.0,6.2,945.4,0.0
2026-07-17 05:00:00,61.7,48.8,573.0,29.1,7.7,70.0,131.0,29.0,75.0,5.7,945.7,0.0
2026-07-17 06:00:00,60.1,47.0,569.0,25.5,9.1,90.0,131.0,29.0,75.0,5.3,946.4,0.0
2026-07-17 07:00:00,62.2,44.4,646.0,20.3,11.1,118.0,131.0,30.5,69.0,6.5,947.2,0.0
2026-07-17 08:00:00,80.8,46.8,683.0,15.6,12.8,142.0,131.0,31.8,65.0,8.6,947.5,0.0
2026-07-17 09:00:00,92.7,50.9,620.0,11.7,14.0,159.0,132.0,33.1,60.0,10.1,947.8,0.0
2026-07-17 10:00:00,95.9,51.7,517.0,8.1,14.9,172.0,133.0,34.2,56.0,9.4,947.9,0.0
2026-07-17 11:00:00,98.5,51.3,436.0,5.5,15.2,181.0,135.0,34.9,52.0,7.9,948.2,0.3
2026-07-17 12:00:00,91.0,47.7,396.0,4.2,14.4,187.0,135.0,35.4,50.0,6.9,947.9,0.1
2026-07-17 13:00:00,83.6,44.6,378.0,3.9,12.9,189.0,135.0,36.1,47.0,6.2,947.5,0.0
2026-07-17 14:00:00,77.3,42.0,385.0,4.3,11.7,188.0,135.0,36.4,45.0,4.8,946.7,0.1
2026-07-17 15:00:00,73.1,40.6,414.0,4.2,11.2,186.0,151.0,36.9,43.0,2.5,946.1,0.0
2026-07-17 16:00:00,71.2,39.9,468.0,4.9,11.1,182.0,161.0,36.9,42.0,3.6,945.6,0.0
2026-07-17 17:00:00,86.4,46.4,556.0,9.4,10.9,165.0,168.0,37.3,40.0,5.4,944.9,0.0
2026-07-17 18:00:00,76.1,47.4,714.0,22.5,11.0,139.0,169.0,35.7,46.0,9.2,944.8,0.2
2026-07-17 19:00:00,75.4,50.2,907.0,40.6,11.1,102.0,163.0,33.5,59.0,12.0,944.8,0.0
2026-07-17 20:00:00,77.8,51.9,1041.0,54.9,11.1,72.0,151.0,32.6,60.0,9.8,945.1,0.0
2026-07-17 21:00:00,82.9,55.1,1077.0,62.2,10.8,53.0,137.0,31.9,63.0,8.7,945.8,0.0
2026-07-17 22:00:00,85.9,58.4,1054.0,65.7,10.3,41.0,136.0,31.2,67.0,7.3,946.1,0.0
2026-07-17 23:00:00,86.8,60.5,994.0,65.6,9.8,34.0,135.0,31.7,66.0,9.6,945.7,0.0
2026-07-18 00:00:00,85.2,60.8,882.0,60.9,9.1,34.0,135.0,31.2,68.0,8.4,945.7,0.0
2026-07-18 01:00:00,83.4,59.3,732.0,52.6,8.4,41.0,135.0,30.6,70.0,7.3,945.8,0.0
2026-07-18 02:00:00,78.7,57.0,608.0,44.3,7.9,48.0,136.0,30.4,71.0,8.1,945.8,0.0
2026-07-18 03:00:00,75.9,54.5,531.0,36.7,7.6,54.0,136.0,29.8,72.0,8.7,945.8,0.0
2026-07-18 04:00:00,75.2,52.9,481.0,29.2,7.5,61.0,137.0,29.3,75.0,6.9,946.0,0.0
2026-07-18 05:00:00,75.7,51.8,460.0,17.4,7.8,87.0,137.0,29.7,76.0,11.7,946.1,0.0
2026-07-18 06:00:00,74.7,51.7,491.0,17.3,8.6,94.0,138.0,29.3,75.0,10.0,946.2,0.0
2026-07-18 07:00:00,82.9,51.8,551.0,17.0,9.7,106.0,138.0,30.4,72.0,7.8,946.5,0.0
2026-07-18 08:00:00,91.0,52.5,577.0,15.8,11.1,119.0,139.0,31.8,68.0,9.0,946.6,0.0
2026-07-18 09:00:00,98.3,53.3,531.0,12.7,13.0,137.0,139.0,33.1,62.0,9.4,946.6,0.0
2026-07-18 10:00:00,106.2,56.1,451.0,8.7,15.2,157.0,140.0,34.6,56.0,9.4,946.7,0.0
2026-07-18 11:00:00,108.0,56.8,387.0,5.6,16.4,173.0,140.0,35.5,52.0,8.6,946.5,0.0
2026-07-18 12:00:00,100.1,53.4,355.0,4.2,15.8,181.0,141.0,35.9,50.0,7.5,946.1,0.1
2026-07-18 13:00:00,90.8,49.1,339.0,3.9,14.2,185.0,141.0,36.7,48.0,8.5,945.6,0.0
2026-07-18 14:00:00,83.4,46.3,343.0,4.4,12.8,185.0,142.0,37.1,47.0,9.7,945.1,0.0
2026-07-18 15:00:00,75.4,43.2,370.0,4.8,12.2,183.0,142.0,37.1,45.0,8.6,944.8,0.0
2026-07-18 16:00:00,75.0,43.5,417.0,6.1,11.8,178.0,147.0,36.6,47.0,9.0,944.4,0.1
2026-07-18 17:00:00,79.9,46.9,477.0,10.5,10.8,156.0,157.0,36.9,45.0,7.9,944.0,0.7
2026-07-18 18:00:00,71.7,48.8,557.0,18.9,10.3,136.0,160.0,35.0,53.0,11.7,944.6,0.3
2026-07-18 19:00:00,77.3,53.7,651.0,30.6,9.7,108.0,157.0,33.7,60.0,11.1,944.5,0.0
2026-07-18 20:00:00,72.6,52.7,733.0,39.9,9.1,84.0,146.0,32.8,64.0,12.2,945.2,0.0
2026-07-18 21:00:00,67.1,51.2,816.0,45.5,8.8,67.0,144.0,31.7,69.0,10.4,945.9,0.0
2026-07-18 22:00:00,64.7,50.3,888.0,48.9,8.6,55.0,143.0,31.2,71.0,8.4,946.5,0.0
2026-07-18 23:00:00,62.9,50.2,887.0,48.4,8.3,50.0,142.0,31.8,70.0,9.5,945.8,0.0
2026-07-19 00:00:00,61.9,50.3,751.0,41.7,7.7,56.0,141.0,31.2,71.0,9.5,945.7,0.0
2026-07-19 01:00:00,59.8,47.6,542.0,31.2,7.1,70.0,140.0,29.9,70.0,15.7,946.2,0.0
2026-07-19 02:00:00,51.9,39.0,386.0,22.7,6.5,81.0,139.0,28.5,74.0,7.3,945.8,0.0
2026-07-19 03:00:00,48.3,35.6,336.0,18.7,6.0,84.0,137.0,28.0,79.0,7.3,946.2,0.1
2026-07-19 04:00:00,46.3,33.6,338.0,16.8,5.6,84.0,135.0,27.8,81.0,8.7,946.0,0.1
2026-07-19 05:00:00,31.7,24.4,357.0,11.7,4.0,95.0,133.0,27.4,88.0,8.0,945.7,0.2
2026-07-19 06:00:00,30.6,22.7,396.0,12.4,3.9,96.0,130.0,27.4,86.0,8.1,946.2,0.1
2026-07-19 07:00:00,30.4,21.9,452.0,13.3,3.8,99.0,127.0,28.6,79.0,8.9,946.9,0.0
2026-07-19 08:00:00,35.5,24.0,473.0,13.0,4.6,106.0,124.0,29.5,73.0,6.0,946.9,0.1
2026-07-19 09:00:00,40.6,25.3,423.0,10.5,7.1,121.0,121.0,30.7,68.0,12.1,947.5,0.1
2026-07-19 10:00:00,59.4,32.5,338.0,6.8,10.4,141.0,118.0,31.9,66.0,12.4,947.9,0.3
2026-07-19 11:00:00,73.8,38.9,278.0,4.2,12.7,155.0,116.0,33.4,61.0,11.5,948.1,0.1
2026-07-19 12:00:00,81.3,42.5,268.0,3.5,13.0,159.0,114.0,33.0,62.0,12.1,947.7,0.1
2026-07-19 13:00:00,85.7,46.3,283.0,3.8,12.2,157.0,113.0,34.1,59.0,10.7,947.1,0.2
2026-07-19 14:00:00,74.7,42.1,302.0,5.0,11.4,152.0,112.0,34.7,55.0,10.5,946.4,0.1
2026-07-19 15:00:00,60.5,37.1,308.0,6.8,10.9,144.0,112.0,34.8,55.0,6.5,946.0,0.1
2026-07-19 16:00:00,62.9,38.1,319.0,9.4,10.3,134.0,111.0,34.6,55.0,6.5,945.4,0.0
2026-07-19 17:00:00,80.6,45.1,371.0,8.3,10.5,131.0,114.0,34.2,56.0,10.1,945.2,0.0
2026-07-19 18:00:00,81.7,46.4,518.0,14.0,10.1,116.0,116.0,33.6,59.0,11.1,945.4,0.0
2026-07-19 19:00:00,75.9,49.7,706.0,21.7,9.6,94.0,111.0,32.4,65.0,10.5,945.5,0.0
2026-07-19 20:00:00,68.9,47.6,812.0,26.9,8.7,78.0,110.0,31.4,69.0,10.8,945.9,0.0
2026-07-19 21:00:00,64.5,46.3,767.0,27.5,7.2,71.0,109.0,30.8,71.0,10.1,946.5,0.0
2026-07-19 22:00:00,57.2,42.3,640.0,25.5,5.5,70.0,109.0,30.5,71.0,10.0,946.9,0.0
2026-07-19 23:00:00,46.2,37.1,519.0,22.8,4.1,71.0,108.0,31.2,69.0,13.4,946.5,0.0
2026-07-20 00:00:00,30.6,25.0,427.0,19.2,3.4,75.0,107.0,28.0,89.0,13.4,946.0,1.5
2026-07-20 01:00:00,25.2,21.0,342.0,14.8,3.1,82.0,104.0,27.3,91.0,14.3,946.0,0.4
2026-07-20 02:00:00,25.7,20.7,280.0,11.6,2.9,86.0,101.0,26.0,94.0,10.8,946.3,5.8
2026-07-20 03:00:00,26.5,19.9,243.0,10.2,2.8,85.0,100.0,25.3,95.0,13.4,945.8,1.3
2026-07-20 04:00:00,24.7,18.5,231.0,10.1,2.9,82.0,98.0,25.0,95.0,10.5,946.2,0.4
2026-07-20 05:00:00,35.9,21.7,259.0,8.1,1.9,94.0,97.0,25.6,97.0,11.1,946.0,0.1
2026-07-20 06:00:00,16.6,10.6,368.0,12.2,2.9,90.0,97.0,25.9,97.0,10.1,945.5,0.7
2026-07-20 07:00:00,42.6,22.2,519.0,17.8,4.4,85.0,96.0,26.8,92.0,5.7,945.7,0.3
2026-07-20 08:00:00,52.7,27.4,607.0,20.4,6.2,88.0,96.0,27.2,90.0,7.6,946.6,1.5
2026-07-20 09:00:00,58.6,30.5,571.0,17.4,8.8,104.0,96.0,27.7,87.0,7.7,947.4,0.6
2026-07-20 10:00:00,63.3,32.8,472.0,11.5,11.7,127.0,97.0,28.3,83.0,7.4,946.9,0.5
2026-07-20 11:00:00,65.9,33.9,394.0,6.9,13.7,146.0,97.0,30.7,71.0,7.6,948.0,0.2
2026-07-20 12:00:00,67.3,34.9,361.0,4.6,14.1,158.0,96.0,31.1,69.0,10.6,947.5,0.7
2026-07-20 13:00:00,65.2,34.1,348.0,3.5,13.5,165.0,96.0,31.3,68.0,8.6,946.9,0.3
2026-07-20 14:00:00,66.8,34.9,369.0,5.1,12.5,163.0,95.0,31.5,64.0,9.0,946.4,0.3
2026-07-20 15:00:00,69.6,36.0,449.0,11.2,11.0,145.0,94.0,30.1,73.0,7.8,946.3,0.2
2026-07-20 16:00:00,71.5,36.6,563.0,19.9,9.1,118.0,100.0,29.8,74.0,10.4,946.0,0.3
2026-07-20 17:00:00,75.9,38.9,644.0,13.8,14.4,134.0,106.0,31.1,69.0,11.3,945.6,0.1
2026-07-20 18:00:00,79.2,41.4,665.0,27.4,13.5,107.0,112.0,29.8,75.0,10.0,946.0,0.0
2026-07-20 19:00:00,79.4,43.4,653.0,45.7,12.3,71.0,108.0,29.2,81.0,8.2,946.1,0.0
2026-07-20 20:00:00,74.3,45.8,631.0,55.4,10.9,49.0,93.0,28.7,83.0,8.2,946.6,0.0
2026-07-20 21:00:00,65.7,38.8,605.0,48.1,9.2,54.0,92.0,28.3,84.0,7.8,947.0,0.0
2026-07-20 22:00:00,66.6,38.6,569.0,32.2,7.4,72.0,92.0,27.9,85.0,8.7,947.3,0.0
2026-07-20 23:00:00,72.2,36.2,523.0,19.7,5.9,86.0,92.0,25.6,94.0,10.6,947.3,5.8
2026-07-21 00:00:00,59.6,31.8,460.0,15.9,4.9,86.0,91.0,24.6,97.0,15.5,947.3,2.3
2026-07-21 01:00:00,59.0,29.6,388.0,15.6,4.3,82.0,92.0,24.6,95.0,7.8,946.9,1.0
2026-07-21 02:00:00,58.6,29.0,334.0,15.2,4.0,79.0,93.0,24.0,97.0,8.3,946.3,1.1
2026-07-21 03:00:00,51.7,25.9,302.0,12.7,3.8,83.0,93.0,24.1,98.0,4.0,946.4,10.2
2026-07-21 04:00:00,37.6,17.9,289.0,10.0,3.9,88.0,94.0,24.4,97.0,7.6,946.3,3.9
2026-07-21 05:00:00,37.1,17.1,313.0,7.0,4.4,106.0,94.0,24.7,95.0,7.4,946.5,2.7
2026-07-21 06:00:00,31.2,16.2,408.0,13.0,5.0,97.0,93.0,24.8,94.0,5.2,946.6,2.6
2026-07-21 07:00:00,28.4,15.0,540.0,21.1,5.8,84.0,94.0,24.5,95.0,7.5,947.0,2.1
2026-07-21 08:00:00,26.2,15.1,627.0,26.1,6.4,75.0,93.0,24.5,95.0,2.1,947.8,4.4
2026-07-21 09:00:00,20.6,12.4,625.0,24.9,6.7,75.0,92.0,25.2,94.0,1.0,947.5,2.7
2026-07-21 10:00:00,15.0,9.3,578.0,20.6,6.8,80.0,91.0,25.5,94.0,8.4,948.0,1.3
2026-07-21 11:00:00,14.2,8.9,539.0,17.2,6.7,83.0,89.0,25.0,94.0,11.2,948.5,1.2
2026-07-21 12:00:00,15.1,7.7,524.0,16.2,6.2,81.0,87.0,24.6,95.0,15.3,948.9,3.7
2026-07-21 13:00:00,20.2,9.2,516.0,16.2,5.5,76.0,85.0,24.4,90.0,14.1,948.8,2.5
2026-07-21 14:00:00,20.7,11.5,519.0,16.6,4.8,74.0,83.0,24.8,91.0,15.0,948.6,2.0
2026-07-21 15:00:00,21.2,14.7,515.0,16.8,4.3,77.0,81.0,25.5,90.0,17.0,948.1,1.1
2026-07-21 16:00:00,21.7,12.5,520.0,17.5,3.9,81.0,79.0,25.1,92.0,12.7,947.7,0.7
2026-07-21 17:00:00,28.5,15.7,590.0,16.6,5.0,81.0,78.0,25.2,89.0,13.0,947.9,0.4
2026-07-21 18:00:00,22.7,14.1,777.0,22.6,5.2,71.0,76.0,24.8,92.0,12.9,948.1,0.8
2026-07-21 19:00:00,20.4,15.0,1029.0,31.0,5.4,57.0,74.0,24.4,93.0,10.1,948.5,0.2
2026-07-21 20:00:00,19.9,15.4,1237.0,38.5,5.6,44.0,71.0,24.4,93.0,7.6,948.6,0.0
2026-07-21 21:00:00,21.1,17.1,1386.0,44.9,5.8,33.0,69.0,24.6,91.0,7.0,949.1,0.0
2026-07-21 22:00:00,24.4,20.3,1492.0,50.3,5.9,24.0,67.0,24.5,91.0,5.4,949.1,0.0
2026-07-21 23:00:00,24.3,20.4,1495.0,51.8,5.8,19.0,66.0,25.2,90.0,4.0,948.7,0.0
2026-07-22 00:00:00,22.5,18.8,1334.0,46.6,5.2,22.0,65.0,24.8,92.0,3.3,948.4,0.4
2026-07-22 01:00:00,19.5,15.8,1069.0,37.4,4.4,30.0,64.0,25.0,91.0,1.9,947.9,0.3
2026-07-22 02:00:00,18.9,15.1,822.0,30.0,3.8,36.0,63.0,24.7,94.0,2.0,947.5,0.1
2026-07-22 03:00:00,21.9,17.5,606.0,26.6,3.6,38.0,61.0,24.5,95.0,2.5,947.4,0.0
2026-07-22 04:00:00,22.8,18.6,408.0,25.0,3.7,38.0,61.0,24.5,95.0,1.3,948.0,0.0
2026-07-22 05:00:00,31.9,26.5,312.0,49.4,5.0,2.0,61.0,24.2,95.0,2.1,947.2,0.0
2026-07-22 06:00:00,35.7,28.9,410.0,41.3,5.7,21.0,62.0,24.2,95.0,0.6,947.9,0.0
2026-07-22 07:00:00,31.8,20.0,611.0,29.9,6.7,47.0,63.0,24.5,92.0,4.5,947.9,0.0
2026-07-22 08:00:00,27.2,16.7,722.0,20.5,7.3,69.0,63.0,25.3,88.0,4.9,948.3,0.0
2026-07-22 09:00:00,18.9,12.9,631.0,15.1,7.0,84.0,63.0,26.9,79.0,10.6,948.4,0.2
2026-07-22 10:00:00,11.2,8.7,451.0,11.6,6.2,96.0,63.0,28.0,71.0,15.0,948.7,0.0
2026-07-22 11:00:00,8.0,7.0,326.0,9.3,5.8,103.0,63.0,26.7,73.0,11.1,949.1,0.0
2026-07-22 12:00:00,7.8,7.3,327.0,7.6,6.1,106.0,63.0,28.0,68.0,13.6,948.8,0.0
2026-07-22 13:00:00,8.1,7.9,384.0,7.0,6.8,105.0,63.0,27.1,73.0,11.5,947.8,0.0
2026-07-22 14:00:00,8.2,8.1,427.0,8.6,6.9,101.0,63.0,28.0,70.0,9.7,947.4,0.0
2026-07-22 15:00:00,7.6,7.5,408.0,13.1,6.0,93.0,63.0,27.9,68.0,22.6,947.2,0.0
2026-07-22 16:00:00,9.7,9.6,375.0,19.9,4.5,82.0,62.0,26.6,77.0,17.2,947.0,0.0
2026-07-22 17:00:00,21.6,20.4,407.0,16.9,4.9,87.0,62.0,27.8,71.0,19.3,947.2,0.0
2026-07-22 18:00:00,21.2,20.1,544.0,26.5,5.2,72.0,62.0,26.9,75.0,17.8,947.2,0.0
2026-07-22 19:00:00,23.3,22.4,746.0,39.8,5.6,51.0,63.0,26.0,79.0,11.8,947.4,0.0
2026-07-22 20:00:00,27.2,26.1,968.0,50.7,5.9,34.0,63.0,25.6,82.0,7.8,948.2,0.0
2026-07-22 21:00:00,31.5,30.3,1246.0,57.6,6.2,24.0,64.0,25.3,84.0,4.8,948.8,0.0
2026-07-22 22:00:00,34.2,32.9,1544.0,62.2,6.4,17.0,65.0,24.9,87.0,4.0,948.8,0.0
2026-07-22 23:00:00,33.3,32.1,1707.0,63.1,6.3,14.0,66.0,25.5,86.0,4.1,948.2,0.0
2026-07-23 00:00:00,32.4,31.2,1637.0,58.0,5.6,16.0,67.0,24.9,89.0,3.9,948.1,0.0
2026-07-23 01:00:00,31.0,28.8,1432.0,49.2,4.6,22.0,68.0,24.4,92.0,1.8,947.5,0.1
2026-07-23 02:00:00,29.8,27.5,1234.0,42.8,3.9,25.0,69.0,24.1,92.0,3.0,947.0,0.1
2026-07-23 03:00:00,31.9,29.6,1076.0,42.3,3.6,19.0,70.0,24.2,90.0,2.5,946.7,0.0
2026-07-23 04:00:00,31.3,29.2,924.0,44.1,3.7,9.0,71.0,23.9,91.0,2.1,946.7,0.0
2026-07-23 05:00:00,39.8,39.0,821.0,47.5,3.1,1.0,72.0,24.6,94.0,5.1,947.2,0.0
2026-07-23 06:00:00,44.2,43.4,816.0,42.6,4.9,20.0,73.0,24.6,94.0,5.2,947.0,0.1
2026-07-23 07:00:00,39.8,39.1,859.0,35.6,7.4,46.0,74.0,24.8,92.0,6.7,947.0,0.0
2026-07-23 08:00:00,25.8,24.9,842.0,28.3,9.4,70.0,75.0,25.5,88.0,3.7,947.6,0.1
2026-07-23 09:00:00,21.2,20.5,690.0,20.5,10.6,91.0,76.0,26.9,78.0,5.2,947.9,0.1
2026-07-23 10:00:00,20.0,19.2,478.0,12.4,11.4,109.0,77.0,28.2,71.0,10.5,948.0,0.0
2026-07-23 11:00:00,18.7,17.8,319.0,6.5,11.2,121.0,77.0,29.2,63.0,14.9,948.6,0.0
2026-07-23 12:00:00,16.1,15.1,262.0,4.1,9.4,123.0,78.0,30.0,62.0,11.1,948.1,0.0
2026-07-23 13:00:00,13.1,12.0,258.0,4.0,6.7,118.0,79.0,30.5,60.0,12.6,947.5,0.2
2026-07-23 14:00:00,11.4,9.8,273.0,4.8,4.7,113.0,79.0,29.5,63.0,16.8,947.2,0.4
2026-07-23 15:00:00,8.5,7.6,226.0,4.3,4.2,113.0,79.0,30.0,62.0,14.7,947.0,0.1
2026-07-23 16:00:00,8.0,7.2,198.0,4.7,4.4,112.0,79.0,29.7,62.0,12.5,946.4,0.0
2026-07-23 17:00:00,27.6,26.3,398.0,11.7,4.7,98.0,79.0,29.6,64.0,13.6,946.3,0.0
2026-07-23 18:00:00,30.6,29.6,1071.0,25.1,5.0,77.0,80.0,28.6,70.0,9.2,946.2,0.0
2026-07-23 19:00:00,33.4,32.6,1972.0,43.7,5.4,47.0,80.0,27.5,76.0,5.9,946.0,0.0
2026-07-23 20:00:00,39.3,38.6,2578.0,58.0,6.2,24.0,81.0,26.5,82.0,3.1,946.8,0.0
2026-07-23 21:00:00,47.4,46.8,2617.0,63.9,7.7,13.0,82.0,26.2,83.0,0.6,947.2,0.0
2026-07-23 22:00:00,57.3,56.7,2361.0,65.6,9.6,9.0,83.0,25.7,85.0,0.2,947.4,0.0
2026-07-23 23:00:00,65.0,64.3,2100.0,65.4,10.4,6.0,85.0,26.1,85.0,5.3,947.4,0.0
2026-07-24 00:00:00,63.3,62.9,1925.0,63.7,9.4,5.0,88.0,25.4,88.0,2.7,947.2,0.0
2026-07-24 01:00:00,52.4,51.8,1746.0,60.1,7.4,6.0,90.0,25.0,90.0,6.4,946.9,0.0
2026-07-24 02:00:00,47.5,47.0,1578.0,56.7,5.8,7.0,92.0,24.9,90.0,4.0,946.9,0.0
2026-07-24 03:00:00,40.9,40.4,1441.0,54.6,4.9,4.0,94.0,24.8,91.0,1.3,946.7,0.0
2026-07-24 04:00:00,35.7,35.3,1315.0,52.6,4.4,2.0,94.0,24.6,92.0,2.0,946.7,0.0
